src,dst,time_s_2018,distance_km_2018,time_s_2025,distance_km_2025,delta_time_s,delta_distance_km
10.0,21.0,2184,38.211,2394.0,35.511,210.0,-2.6999999999999957
10.0,22.0,3501,46.443,3134.0,50.758,-367.0,4.315000000000005
10.0,23.0,1415,18.88,1729.0,26.693,314.0,7.813000000000002
10.0,24.0,1008,14.088,1228.0,18.362,220.0,4.273999999999999
10.0,25.0,1847,25.873,2177.0,32.132,330.0,6.258999999999997
10.0,26.0,1427,21.065,1558.0,24.248,131.0,3.183
10.0,27.0,2447,40.776,2779.0,42.41,332.0,1.6339999999999932
10.0,28.0,2471,38.034,2627.0,37.191,156.0,-0.8429999999999964
10.0,29.0,717,3.665,1489.0,18.077,772.0,14.412000000000003
10.0,30.0,1220,16.849,1559.0,19.183,339.0,2.3339999999999996
10.0,31.0,609,7.7,726.0,10.864,117.0,3.1640000000000006
10.0,32.0,1585,25.982,1872.0,27.868,287.0,1.8859999999999992
10.0,33.0,2685,38.003,2538.0,38.199,-147.0,0.19599999999999795
10.0,34.0,2268,39.185,2376.0,35.318,108.0,-3.8670000000000044
10.0,35.0,594,8.016,778.0,11.903,184.0,3.8870000000000005
10.0,36.0,2528,44.063,2976.0,48.292,448.0,4.228999999999999
10.0,37.0,675,9.144,839.0,9.847,164.0,0.7029999999999994
10.0,38.0,640,8.772,817.0,12.61,177.0,3.837999999999999
10.0,39.0,1794,25.279,2001.0,29.929,207.0,4.649999999999999
10.0,40.0,3777,47.986,4576.0,47.786,799.0,-0.19999999999999574
11.0,1.0,1578,27.936,1795.0,27.68,217.0,-0.2560000000000002
11.0,2.0,812,13.109,789.0,13.089,-23.0,-0.019999999999999574
11.0,3.0,2472,45.628,2400.0,43.58,-72.0,-2.048000000000002
11.0,4.0,1108,19.082,1589.0,19.305,481.0,0.22299999999999898
11.0,5.0,472,5.145,373.0,5.27,-99.0,0.125
11.0,6.0,2302,43.063,2062.0,33.1,-240.0,-9.963000000000001
11.0,7.0,1891,33.185,2056.0,33.192,165.0,0.006999999999997897
11.0,8.0,2563,47.312,2739.0,48.356,176.0,1.044000000000004
11.0,9.0,708,12.34,742.0,12.345,34.0,0.005000000000000782
11.0,10.0,2570,45.794,3068.0,50.14,498.0,4.346000000000004
11.0,11.0,0,0.0,0.0,0.0,0.0,0.0
11.0,12.0,2478,45.396,2678.0,47.539,200.0,2.1430000000000007
11.0,13.0,2700,49.37,2714.0,48.243,14.0,-1.1269999999999953
11.0,14.0,1367,24.99,1489.0,28.267,122.0,3.277000000000001
11.0,15.0,2441,45.188,2507.0,45.078,66.0,-0.10999999999999943
11.0,16.0,2492,45.785,2621.0,45.767,129.0,-0.017999999999993577
11.0,17.0,810,13.561,797.0,13.632,-13.0,0.07099999999999973
11.0,18.0,511,6.152,476.0,6.708,-35.0,0.556
11.0,19.0,942,11.233,891.0,17.663,-51.0,6.43
11.0,20.0,1859,36.361,2023.0,36.297,164.0,-0.06400000000000006
11.0,21.0,885,14.685,886.0,14.372,1.0,-0.3130000000000006
11.0,22.0,3299,44.958,2708.0,50.855,-591.0,5.8969999999999985
11.0,23.0,2118,34.884,2029.0,34.911,-89.0,0.027000000000001023
11.0,24.0,2873,50.89,3097.0,53.115,224.0,2.2250000000000014
11.0,25.0,2096,34.617,1974.0,35.01,-122.0,0.3930000000000007
11.0,26.0,2727,51.035,3008.0,51.355,281.0,0.3200000000000003
11.0,27.0,713,9.682,726.0,10.078,13.0,0.395999999999999
11.0,28.0,1021,16.748,1056.0,16.743,35.0,-0.005000000000002558
11.0,29.0,2025,35.713,2165.0,36.363,140.0,0.6499999999999986
11.0,30.0,2012,36.996,2195.0,36.91,183.0,-0.08600000000000563
11.0,31.0,2296,42.083,2571.0,44.984,275.0,2.9010000000000034
11.0,32.0,1613,29.742,1538.0,24.853,-75.0,-4.888999999999999
11.0,33.0,2727,41.935,2498.0,42.019,-229.0,0.08399999999999608
11.0,34.0,968,15.659,1036.0,15.982,68.0,0.3229999999999986
11.0,35.0,2566,48.632,2826.0,50.195,260.0,1.5630000000000024
11.0,36.0,357,4.284,308.0,4.146,-49.0,-0.1379999999999999
11.0,37.0,2075,39.642,2221.0,39.569,146.0,-0.0730000000000004
11.0,38.0,2612,49.388,2785.0,48.941,173.0,-0.4469999999999956
11.0,39.0,3128,56.055,3397.0,57.411,269.0,1.3560000000000016
11.0,40.0,3093,40.174,3293.0,37.015,200.0,-3.158999999999999
12.0,1.0,1723,28.086,1816.0,28.58,93.0,0.4939999999999998
12.0,2.0,2510,44.174,2490.0,44.51,-20.0,0.3359999999999985
12.0,3.0,525,7.445,663.0,8.042,138.0,0.5969999999999995
12.0,4.0,1948,34.245,2384.0,34.845,436.0,0.6000000000000014
12.0,5.0,2833,49.14,2798.0,49.653,-35.0,0.5129999999999981
12.0,6.0,745,11.315,1275.0,18.717,530.0,7.401999999999999
12.0,7.0,1899,30.519,1881.0,31.658,-18.0,1.139000000000003
12.0,8.0,489,6.955,602.0,7.036,113.0,0.08099999999999952
12.0,9.0,1806,33.134,1838.0,33.509,32.0,0.375
12.0,10.0,1085,15.1,1263.0,14.543,178.0,-0.5570000000000004
12.0,11.0,2459,44.802,2524.0,45.185,65.0,0.38300000000000267
12.0,12.0,0,0.0,0.0,0.0,0.0,0.0
12.0,13.0,610,8.834,675.0,7.752,65.0,-1.0819999999999999
12.0,14.0,1803,28.029,1601.0,26.632,-202.0,-1.3969999999999985
12.0,15.0,159,1.743,231.0,1.771,72.0,0.027999999999999803
12.0,16.0,171,1.647,187.0,1.445,16.0,-0.20199999999999996
12.0,17.0,2508,44.626,2497.0,45.052,-11.0,0.42600000000000193
12.0,18.0,2662,46.713,2635.0,47.09,-27.0,0.37700000000000244
12.0,19.0,2445,41.165,2860.0,50.44,415.0,9.274999999999999
12.0,20.0,1354,16.554,1095.0,16.695,-259.0,0.1410000000000018
12.0,21.0,2101,37.953,1906.0,29.614,-195.0,-8.339000000000002
12.0,22.0,2966,37.158,2252.0,37.609,-714.0,0.4510000000000005
12.0,23.0,804,12.647,834.0,10.926,30.0,-1.721
12.0,24.0,611,7.808,644.0,7.927,33.0,0.11899999999999977
12.0,25.0,1173,18.199,1296.0,18.543,123.0,0.34399999999999764
12.0,26.0,621,9.674,764.0,9.9,143.0,0.22600000000000087
12.0,27.0,2364,40.52,2406.0,40.493,42.0,-0.027000000000001023
12.0,28.0,2118,32.466,2139.0,31.294,21.0,-1.1720000000000006
12.0,29.0,1041,14.857,1228.0,14.976,187.0,0.11900000000000155
12.0,30.0,1179,17.152,1148.0,16.416,-31.0,-0.7360000000000007
12.0,31.0,710,9.483,778.0,9.387,68.0,-0.09600000000000009
12.0,32.0,1503,25.727,1384.0,21.971,-119.0,-3.7560000000000002
12.0,33.0,1848,24.672,1744.0,23.851,-104.0,-0.8210000000000015
12.0,34.0,2184,38.927,1888.0,29.421,-296.0,-9.506
12.0,35.0,650,9.775,697.0,8.789,47.0,-0.9860000000000007
12.0,36.0,2445,43.807,2603.0,46.375,158.0,2.567999999999998
12.0,37.0,641,10.165,722.0,11.399,81.0,1.234
12.0,38.0,604,9.019,644.0,8.008,40.0,-1.011000000000001
12.0,39.0,988,13.888,1174.0,15.79,186.0,1.9019999999999992
12.0,40.0,3424,42.416,4137.0,44.812,713.0,2.396000000000001
13.0,1.0,1895,31.511,2010.0,31.467,115.0,-0.04400000000000048
13.0,2.0,2258,37.253,2165.0,38.25,-93.0,0.9969999999999999
13.0,3.0,429,5.069,467.0,6.395,38.0,1.3259999999999996
13.0,4.0,2120,37.67,2578.0,37.732,458.0,0.06199999999999761
13.0,5.0,3005,52.568,2965.0,52.736,-40.0,0.16799999999999926
13.0,6.0,832,13.332,1412.0,23.035,580.0,9.703
13.0,7.0,2071,33.944,2075.0,34.545,4.0,0.6009999999999991
13.0,8.0,197,2.117,227.0,2.048,30.0,-0.06899999999999995
13.0,9.0,1977,36.56,2032.0,36.396,55.0,-0.16400000000000148
13.0,10.0,1453,21.685,1691.0,22.03,238.0,0.3450000000000024
13.0,11.0,2631,48.23,2691.0,48.268,60.0,0.03800000000000381
13.0,12.0,592,7.587,626.0,7.347,34.0,-0.23999999999999932
13.0,13.0,0,0.0,0.0,0.0,0.0,0.0
13.0,14.0,1680,25.511,1361.0,23.231,-319.0,-2.2799999999999976
13.0,15.0,426,5.842,503.0,5.706,77.0,-0.13599999999999923
13.0,16.0,626,8.177,661.0,8.033,35.0,-0.14400000000000013
13.0,17.0,2169,36.14,2157.0,37.176,-12.0,1.0360000000000014
13.0,18.0,2834,50.141,2710.0,46.062,-124.0,-4.079000000000001
13.0,19.0,2427,40.952,2497.0,42.085,70.0,1.1330000000000027
13.0,20.0,1191,19.762,1289.0,19.582,98.0,-0.17999999999999972
13.0,21.0,2273,41.381,1994.0,33.267,-279.0,-8.113999999999997
13.0,22.0,2785,33.224,2013.0,34.208,-772.0,0.9840000000000018
13.0,23.0,623,8.713,609.0,9.703,-14.0,0.9900000000000002
13.0,24.0,1032,13.513,861.0,11.832,-171.0,-1.6809999999999992
13.0,25.0,992,14.263,1056.0,15.144,64.0,0.8810000000000002
13.0,26.0,381,3.886,438.0,4.264,57.0,0.3780000000000001
13.0,27.0,2536,43.946,2721.0,47.419,185.0,3.472999999999999
13.0,28.0,2061,30.753,2152.0,35.853,91.0,5.100000000000001
13.0,29.0,1331,21.492,1674.0,25.605,343.0,4.1129999999999995
13.0,30.0,1280,19.343,1342.0,19.303,62.0,-0.03999999999999915
13.0,31.0,1063,17.019,1186.0,15.41,123.0,-1.6089999999999982
13.0,32.0,1674,29.152,1516.0,24.041,-158.0,-5.111000000000001
13.0,33.0,1175,13.708,1170.0,15.464,-5.0,1.7560000000000002
13.0,34.0,2357,42.355,1876.0,30.062,-481.0,-12.292999999999996
13.0,35.0,1079,15.057,951.0,13.81,-128.0,-1.2469999999999999
13.0,36.0,2616,47.233,2770.0,49.458,154.0,2.2250000000000014
13.0,37.0,838,14.475,916.0,14.286,78.0,-0.18900000000000006
13.0,38.0,1033,14.301,899.0,13.029,-134.0,-1.2720000000000002
13.0,39.0,852,11.586,974.0,13.506,122.0,1.92
13.0,40.0,3407,42.76,3897.0,41.411,490.0,-1.3489999999999966
14.0,1.0,2392,42.277,2289.0,38.695,-103.0,-3.5820000000000007
14.0,2.0,1029,18.318,804.0,15.02,-225.0,-3.298000000000002
14.0,3.0,1133,18.279,1199.0,21.15,66.0,2.8709999999999987
14.0,4.0,1851,33.405,2083.0,30.325,232.0,-3.080000000000002
14.0,5.0,1890,29.896,1604.0,29.506,-286.0,-0.39000000000000057
14.0,6.0,1356,21.642,1140.0,16.313,-216.0,-5.329000000000001
14.0,7.0,2289,35.37,2550.0,44.207,261.0,8.837000000000003
14.0,8.0,1476,23.424,1478.0,25.807,2.0,2.382999999999999
14.0,9.0,1451,26.662,1236.0,23.365,-215.0,-3.2970000000000006
14.0,10.0,2230,35.548,2205.0,33.039,-25.0,-2.5090000000000003
14.0,11.0,1491,28.331,1330.0,25.038,-161.0,-3.2929999999999993
14.0,12.0,1658,26.986,1712.0,30.225,54.0,3.2390000000000008
14.0,13.0,1400,22.163,1513.0,25.814,113.0,3.651
14.0,14.0,0,0.0,0.0,0.0,0.0,0.0
14.0,15.0,1521,25.213,1562.0,24.783,41.0,-0.4299999999999997
14.0,16.0,1807,28.42,1738.0,26.52,-69.0,-1.9000000000000021
14.0,17.0,940,17.205,796.0,13.946,-144.0,-3.2589999999999986
14.0,18.0,1461,25.3,1349.0,22.832,-112.0,-2.468
14.0,19.0,1198,22.017,1136.0,18.855,-62.0,-3.161999999999999
14.0,20.0,1284,18.74,1040.0,15.371,-244.0,-3.368999999999998
14.0,21.0,1407,22.351,1154.0,19.386,-253.0,-2.965
14.0,22.0,2076,21.102,1507.0,28.419,-569.0,7.317
14.0,23.0,887,14.24,938.0,16.792,51.0,2.5520000000000014
14.0,24.0,2272,35.962,2155.0,38.223,-117.0,2.2609999999999957
14.0,25.0,728,9.627,773.0,12.574,45.0,2.946999999999999
14.0,26.0,1672,26.726,1807.0,28.921,135.0,2.1950000000000003
14.0,27.0,1534,25.829,1360.0,24.189,-174.0,-1.6400000000000006
14.0,28.0,956,15.905,791.0,12.623,-165.0,-3.282
14.0,29.0,2045,33.717,2069.0,31.507,24.0,-2.2099999999999973
14.0,30.0,1550,22.888,1181.0,16.491,-369.0,-6.397000000000002
14.0,31.0,1849,32.074,1709.0,27.883,-140.0,-4.190999999999999
14.0,32.0,1332,19.35,1107.0,16.234,-225.0,-3.1159999999999997
14.0,33.0,1359,16.945,1297.0,19.583,-62.0,2.637999999999998
14.0,34.0,1373,20.577,1062.0,16.878,-311.0,-3.6990000000000016
14.0,35.0,2098,37.17,1962.0,33.093,-136.0,-4.076999999999998
14.0,36.0,1477,27.334,1409.0,26.228,-68.0,-1.105999999999998
14.0,37.0,1551,26.7,1366.0,22.431,-185.0,-4.268999999999998
14.0,38.0,2050,34.209,1901.0,29.694,-149.0,-4.515000000000004
14.0,39.0,2193,32.539,2197.0,34.977,4.0,2.4379999999999953
14.0,40.0,2082,22.049,2536.0,18.181,454.0,-3.8679999999999986
15.0,1.0,1655,27.505,1723.0,27.641,68.0,0.13599999999999923
15.0,2.0,2441,43.593,2396.0,43.571,-45.0,-0.02200000000000557
15.0,3.0,392,5.674,487.0,5.89,95.0,0.2159999999999993
15.0,4.0,1880,33.664,2290.0,33.906,410.0,0.24199999999999733
15.0,5.0,2765,48.562,2705.0,48.714,-60.0,0.15200000000000102
15.0,6.0,612,9.544,1181.0,17.778,569.0,8.233999999999998
15.0,7.0,1831,29.938,1787.0,30.719,-44.0,0.7810000000000024
15.0,8.0,356,5.184,471.0,5.39,115.0,0.20599999999999952
15.0,9.0,1737,32.554,1745.0,32.57,8.0,0.015999999999998238
15.0,10.0,1114,15.522,1334.0,16.398,220.0,0.8759999999999994
15.0,11.0,2390,44.224,2431.0,44.246,41.0,0.02200000000000557
15.0,12.0,154,1.71,227.0,1.771,73.0,0.06099999999999994
15.0,13.0,477,7.063,544.0,6.106,67.0,-0.9569999999999999
15.0,14.0,1729,27.674,1424.0,24.48,-305.0,-3.193999999999999
15.0,15.0,0,0.0,0.0,0.0,0.0,0.0
15.0,16.0,297,3.833,325.0,3.867,28.0,0.03399999999999981
15.0,17.0,2217,38.299,2404.0,44.113,187.0,5.814
15.0,18.0,2593,46.132,2541.0,46.151,-52.0,0.019000000000005457
15.0,19.0,2476,43.111,2560.0,43.334,84.0,0.22300000000000608
15.0,20.0,1285,15.973,1002.0,15.756,-283.0,-0.21700000000000053
15.0,21.0,2032,37.372,1780.0,28.115,-252.0,-9.257000000000001
15.0,22.0,2834,35.387,2076.0,35.457,-758.0,0.07000000000000028
15.0,23.0,672,10.876,657.0,8.774,-15.0,-2.1020000000000003
15.0,24.0,704,9.166,647.0,8.162,-57.0,-1.0039999999999996
15.0,25.0,1041,16.428,1120.0,16.391,79.0,-0.037000000000002586
15.0,26.0,520,8.907,661.0,8.893,141.0,-0.013999999999999346
15.0,27.0,2296,39.94,2312.0,39.554,16.0,-0.3859999999999957
15.0,28.0,2047,31.882,2013.0,29.795,-34.0,-2.0869999999999997
15.0,29.0,1091,17.486,1386.0,21.779,295.0,4.292999999999999
15.0,30.0,1110,16.571,1054.0,15.477,-56.0,-1.0940000000000012
15.0,31.0,739,9.904,850.0,11.244,111.0,1.3399999999999999
15.0,32.0,1434,25.146,1258.0,20.472,-176.0,-4.6739999999999995
15.0,33.0,1716,22.901,1394.0,19.847,-322.0,-3.0539999999999985
15.0,34.0,2116,38.346,1762.0,27.922,-354.0,-10.423999999999996
15.0,35.0,679,10.196,768.0,10.644,89.0,0.4480000000000004
15.0,36.0,2376,43.227,2510.0,45.436,134.0,2.209000000000003
15.0,37.0,598,10.469,629.0,10.46,31.0,-0.008999999999998565
15.0,38.0,633,9.44,658.0,8.596,25.0,-0.8439999999999994
15.0,39.0,921,13.926,1072.0,14.81,151.0,0.8840000000000003
15.0,40.0,3355,41.835,3961.0,42.66,606.0,0.8249999999999957
16.0,1.0,1752,27.623,1797.0,28.584,45.0,0.9609999999999985
16.0,2.0,2539,43.711,2470.0,44.514,-69.0,0.8030000000000044
16.0,3.0,676,9.267,748.0,9.436,72.0,0.16900000000000048
16.0,4.0,1977,33.782,2364.0,34.849,387.0,1.0670000000000002
16.0,5.0,2862,48.677,2779.0,49.657,-83.0,0.9799999999999969
16.0,6.0,897,12.749,1272.0,18.715,375.0,5.965999999999999
16.0,7.0,1882,26.5,1861.0,31.662,-21.0,5.161999999999999
16.0,8.0,505,6.313,631.0,7.727,126.0,1.4140000000000006
16.0,9.0,1834,32.671,1819.0,33.513,-15.0,0.8419999999999987
16.0,10.0,986,13.045,1101.0,13.382,115.0,0.33699999999999974
16.0,11.0,2488,44.339,2505.0,45.189,17.0,0.8500000000000014
16.0,12.0,168,1.647,187.0,1.51,19.0,-0.137
16.0,13.0,641,9.426,704.0,8.443,63.0,-0.9830000000000005
16.0,14.0,1832,27.566,1785.0,30.279,-47.0,2.713000000000001
16.0,15.0,307,3.828,331.0,3.864,24.0,0.03600000000000003
16.0,16.0,0,0.0,0.0,0.0,0.0,0.0
16.0,17.0,2537,44.163,2478.0,45.056,-59.0,0.8930000000000007
16.0,18.0,2691,46.25,2615.0,47.094,-76.0,0.8440000000000012
16.0,19.0,2474,40.702,2590.0,38.63,116.0,-2.0719999999999956
16.0,20.0,1370,16.76,1076.0,16.699,-294.0,-0.06099999999999994
16.0,21.0,2130,37.49,1904.0,29.613,-226.0,-7.8770000000000024
16.0,22.0,3117,38.98,2800.0,44.868,-317.0,5.888000000000005
16.0,23.0,955,14.469,919.0,12.32,-36.0,-2.148999999999999
16.0,24.0,577,7.394,622.0,7.813,45.0,0.4189999999999996
16.0,25.0,1324,20.021,1381.0,19.937,57.0,-0.08399999999999963
16.0,26.0,587,9.262,746.0,9.966,159.0,0.7039999999999988
16.0,27.0,2393,40.057,2386.0,40.497,-7.0,0.4399999999999977
16.0,28.0,2146,32.003,2136.0,31.293,-10.0,-0.7100000000000009
16.0,29.0,942,12.802,1067.0,13.815,125.0,1.013
16.0,30.0,1195,17.358,1128.0,16.42,-67.0,-0.9379999999999988
16.0,31.0,596,8.383,627.0,7.26,31.0,-1.1229999999999993
16.0,32.0,1532,25.264,1381.0,21.97,-151.0,-3.2940000000000005
16.0,33.0,2048,27.709,1726.0,23.917,-322.0,-3.791999999999998
16.0,34.0,2213,38.464,1885.0,29.42,-328.0,-9.043999999999997
16.0,35.0,550,7.72,535.0,7.627,-15.0,-0.09299999999999997
16.0,36.0,2473,43.342,2584.0,46.379,111.0,3.036999999999999
16.0,37.0,542,8.111,585.0,7.947,43.0,-0.1640000000000006
16.0,38.0,505,6.964,483.0,6.846,-22.0,-0.11800000000000033
16.0,39.0,954,13.476,1156.0,15.856,202.0,2.379999999999999
16.0,40.0,3453,41.953,4086.0,41.892,633.0,-0.06099999999999994
17.0,1.0,1587,27.548,1758.0,27.341,171.0,-0.2069999999999972
17.0,2.0,292,3.608,270.0,3.661,-22.0,0.052999999999999936
17.0,3.0,1864,32.135,1778.0,29.628,-86.0,-2.506999999999998
17.0,4.0,1117,18.695,1552.0,18.966,435.0,0.2710000000000008
17.0,5.0,1027,13.629,1073.0,18.147,46.0,4.517999999999999
17.0,6.0,1556,23.671,1514.0,22.016,-42.0,-1.6550000000000011
17.0,7.0,1900,32.797,2019.0,32.853,119.0,0.05600000000000449
17.0,8.0,2207,37.28,2057.0,34.285,-150.0,-2.9950000000000045
17.0,9.0,717,11.952,705.0,12.006,-12.0,0.05400000000000027
17.0,10.0,2579,45.405,2579.0,38.738,0.0,-6.667000000000002
17.0,11.0,757,13.621,799.0,13.679,42.0,0.05799999999999983
17.0,12.0,2071,32.381,2291.0,38.703,220.0,6.322000000000003
17.0,13.0,2132,36.019,2092.0,34.292,-40.0,-1.7269999999999968
17.0,14.0,731,13.856,942.0,17.183,211.0,3.327
17.0,15.0,2034,32.173,2141.0,33.261,107.0,1.088000000000001
17.0,16.0,2107,32.541,2112.0,32.22,5.0,-0.32099999999999795
17.0,17.0,0,0.0,0.0,0.0,0.0,0.0
17.0,18.0,599,9.033,653.0,11.568,54.0,2.535
17.0,19.0,336,5.75,424.0,5.923,88.0,0.17300000000000004
17.0,20.0,1297,20.183,1330.0,19.949,33.0,-0.2339999999999982
17.0,21.0,894,14.297,849.0,14.034,-45.0,-0.2629999999999999
17.0,22.0,2663,33.824,2160.0,39.771,-503.0,5.947000000000003
17.0,23.0,1619,28.096,1517.0,25.273,-102.0,-2.8230000000000004
17.0,24.0,2518,37.935,2734.0,46.701,216.0,8.765999999999998
17.0,25.0,1460,23.483,1426.0,23.926,-34.0,0.44299999999999784
17.0,26.0,2404,40.582,2460.0,40.272,56.0,-0.3100000000000023
17.0,27.0,800,11.119,828.0,12.83,28.0,1.7110000000000003
17.0,28.0,385,5.614,507.0,5.659,122.0,0.04499999999999993
17.0,29.0,2034,35.325,2127.0,36.023,93.0,0.6980000000000004
17.0,30.0,1459,21.321,1471.0,21.069,12.0,-0.25200000000000244
17.0,31.0,2304,41.694,2083.0,33.582,-221.0,-8.112000000000002
17.0,32.0,1621,29.353,1221.0,16.386,-400.0,-12.967000000000002
17.0,33.0,2091,30.801,1950.0,30.935,-141.0,0.13400000000000034
17.0,34.0,977,15.271,970.0,15.261,-7.0,-0.010000000000001563
17.0,35.0,2575,48.243,2337.0,38.793,-238.0,-9.450000000000003
17.0,36.0,743,12.624,878.0,14.869,135.0,2.244999999999999
17.0,37.0,1751,28.729,1739.0,28.13,-12.0,-0.5990000000000002
17.0,38.0,2621,48.999,2276.0,35.394,-345.0,-13.605000000000004
17.0,39.0,2680,42.241,2850.0,46.328,170.0,4.087000000000003
17.0,40.0,2457,29.04,2949.0,27.401,492.0,-1.6389999999999993
18.0,1.0,1776,29.792,1902.0,29.537,126.0,-0.25500000000000256
18.0,2.0,887,12.641,878.0,13.464,-9.0,0.8230000000000004
18.0,3.0,2385,40.224,2405.0,41.375,20.0,1.1510000000000034
18.0,4.0,1306,20.939,1696.0,21.162,390.0,0.22299999999999898
18.0,5.0,557,6.327,496.0,6.377,-61.0,0.04999999999999982
18.0,6.0,2078,31.766,2067.0,30.897,-11.0,-0.8689999999999998
18.0,7.0,2089,35.041,2162.0,35.049,73.0,0.008000000000002672
18.0,8.0,2761,49.168,2684.0,46.032,-77.0,-3.136000000000003
18.0,9.0,906,14.196,848.0,14.202,-58.0,0.006000000000000227
18.0,10.0,2768,47.65,3174.0,51.996,406.0,4.346000000000004
18.0,11.0,500,6.095,467.0,6.654,-33.0,0.5590000000000002
18.0,12.0,2676,47.252,2785.0,49.395,109.0,2.1430000000000007
18.0,13.0,2653,44.107,2719.0,46.039,66.0,1.9320000000000022
18.0,14.0,1253,21.951,1494.0,26.064,241.0,4.1129999999999995
18.0,15.0,2639,47.044,2613.0,46.934,-26.0,-0.10999999999999943
18.0,16.0,2690,47.641,2728.0,47.623,38.0,-0.018000000000000682
18.0,17.0,595,9.033,632.0,9.895,37.0,0.8620000000000001
18.0,18.0,0,0.0,0.0,0.0,0.0,0.0
18.0,19.0,431,5.081,432.0,6.041,1.0,0.96
18.0,20.0,2057,38.217,1883.0,28.832,-174.0,-9.384999999999998
18.0,21.0,1083,16.541,992.0,16.229,-91.0,-0.31200000000000117
18.0,22.0,3185,41.919,2713.0,48.652,-472.0,6.733000000000004
18.0,23.0,2140,36.188,2070.0,34.154,-70.0,-2.033999999999999
18.0,24.0,3071,52.746,3568.0,57.754,497.0,5.007999999999996
18.0,25.0,1982,31.577,1979.0,32.807,-3.0,1.2300000000000004
18.0,26.0,2925,52.891,3012.0,49.151,87.0,-3.739999999999995
18.0,27.0,904,11.538,825.0,11.933,-79.0,0.3949999999999996
18.0,28.0,907,13.709,1060.0,14.54,153.0,0.8309999999999995
18.0,29.0,2223,37.569,2271.0,38.22,48.0,0.6509999999999962
18.0,30.0,2210,38.852,2302.0,38.767,92.0,-0.08499999999999375
18.0,31.0,2494,43.939,2678.0,46.84,184.0,2.9010000000000034
18.0,32.0,1811,31.598,1645.0,26.71,-166.0,-4.887999999999998
18.0,33.0,2613,38.895,2503.0,39.816,-110.0,0.9209999999999994
18.0,34.0,1167,17.515,1142.0,17.839,-25.0,0.32399999999999807
18.0,35.0,2764,50.488,2932.0,52.051,168.0,1.5630000000000024
18.0,36.0,679,8.896,656.0,9.111,-23.0,0.21499999999999986
18.0,37.0,2273,41.498,2328.0,41.425,55.0,-0.0730000000000004
18.0,38.0,2810,51.244,2892.0,50.797,82.0,-0.44700000000000273
18.0,39.0,3326,57.911,3402.0,55.207,76.0,-2.7040000000000006
18.0,40.0,2979,37.135,3029.0,29.169,50.0,-7.9659999999999975
19.0,1.0,1920,33.298,2116.0,32.741,196.0,-0.5570000000000022
19.0,2.0,625,9.358,629.0,9.061,4.0,-0.2970000000000006
19.0,3.0,2123,36.942,2120.0,34.539,-3.0,-2.4029999999999987
19.0,4.0,1450,24.445,1910.0,24.366,460.0,-0.07900000000000063
19.0,5.0,862,9.677,939.0,12.437,77.0,2.76
19.0,6.0,1815,28.483,1856.0,26.924,41.0,-1.559000000000001
19.0,7.0,2232,38.547,2377.0,38.253,145.0,-0.29399999999999693
19.0,8.0,2466,42.086,2398.0,39.194,-68.0,-2.891999999999996
19.0,9.0,1049,17.702,1063.0,17.406,14.0,-0.2960000000000029
19.0,10.0,2911,51.154,2920.0,43.648,9.0,-7.506
19.0,11.0,935,11.176,846.0,16.685,-89.0,5.508999999999999
19.0,12.0,2330,37.193,2632.0,43.612,302.0,6.419000000000004
19.0,13.0,2391,40.825,2434.0,39.201,43.0,-1.6240000000000023
19.0,14.0,991,18.668,1283.0,22.091,292.0,3.423000000000002
19.0,15.0,2293,36.985,2483.0,38.17,190.0,1.1850000000000023
19.0,16.0,2367,37.353,2454.0,37.13,87.0,-0.22299999999999898
19.0,17.0,332,5.75,420.0,5.922,88.0,0.1719999999999997
19.0,18.0,434,5.081,454.0,7.707,20.0,2.6259999999999994
19.0,19.0,0,0.0,0.0,0.0,0.0,0.0
19.0,20.0,1557,24.995,1672.0,24.859,115.0,-0.13599999999999923
19.0,21.0,1227,20.047,1207.0,19.434,-20.0,-0.6129999999999995
19.0,22.0,2923,38.636,2502.0,44.679,-421.0,6.042999999999999
19.0,23.0,1878,32.908,1859.0,30.181,-19.0,-2.7270000000000003
19.0,24.0,2778,42.747,3075.0,51.61,297.0,8.863
19.0,25.0,1720,28.295,1768.0,28.834,48.0,0.5389999999999979
19.0,26.0,2663,45.388,2801.0,45.18,138.0,-0.2079999999999984
19.0,27.0,1132,16.869,1108.0,20.775,-24.0,3.905999999999999
19.0,28.0,644,10.426,849.0,10.567,205.0,0.14100000000000001
19.0,29.0,2366,41.073,2486.0,41.422,120.0,0.34899999999999665
19.0,30.0,1718,26.133,1813.0,25.977,95.0,-0.1559999999999988
19.0,31.0,2309,38.915,2424.0,38.492,115.0,-0.4230000000000018
19.0,32.0,1468,23.357,1562.0,21.294,94.0,-2.062999999999999
19.0,33.0,2350,35.613,2292.0,35.843,-58.0,0.23000000000000398
19.0,34.0,1310,21.021,1329.0,20.661,19.0,-0.35999999999999943
19.0,35.0,2558,44.011,2678.0,43.703,120.0,-0.30799999999999983
19.0,36.0,1113,13.977,844.0,16.028,-269.0,2.0509999999999984
19.0,37.0,2011,33.541,2081.0,33.04,70.0,-0.5009999999999977
19.0,38.0,2603,44.767,2618.0,40.304,15.0,-4.463000000000001
19.0,39.0,3181,51.198,3191.0,51.236,10.0,0.0379999999999967
19.0,40.0,2716,33.852,2818.0,25.196,102.0,-8.655999999999995
20.0,1.0,1079,18.09,1398.0,21.426,319.0,3.3359999999999985
